portal_slug,research_date,camp_name,section,source_type,source_name,listing_url,checked_at,source_domain,reachable,http_status,final_url,page_title,registration_status,registration_evidence,location_verification,location_city,location_exact,location_source,location_evidence,location_city_from_blurb,location_region,location_final,location_confidence,fetch_error
atlanta-families,2026-02-20,Anyone Can Camps,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/65942/anyonecancamp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/65942/anyonecancamp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new co"
atlanta-families,2026-02-20,Atlanta History Center,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16329/atlanta-history-center-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16329/atlanta-history-center-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Atlanta Ballet Centre For Dance Education Summer Dance Programs,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16012/atlanta-ballet-centre-dance-education-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16012/atlanta-ballet-centre-dance-education-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Fa"
atlanta-families,2026-02-20,Builder Bunch,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16395/builder-bunch-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16395/builder-bunch-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establ"
atlanta-families,2026-02-20,Camp Invention,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16396/camp-invention/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16396/camp-invention/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new c"
atlanta-families,2026-02-20,Career Camp Atlanta,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/69108/career-camp-atlanta/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69108/career-camp-atlanta/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a "
atlanta-families,2026-02-20,Center for Puppetry Arts,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/56986/center-for-puppetry-arts-3/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/56986/center-for-puppetry-arts-3/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to estab"
atlanta-families,2026-02-20,Club SciKidz Summer Camps,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16398/club-scikidz-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16398/club-scikidz-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new c"
atlanta-families,2026-02-20,Community Music Centers of Atlanta,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16017/community-music-centers-atlanta/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16017/community-music-centers-atlanta/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to "
atlanta-families,2026-02-20,Dad’s Garage Summer Camp,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/19151/dads-garage-theatre-kids-teens-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/19151/dads-garage-theatre-kids-teens-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443):"
atlanta-families,2026-02-20,Forefront Arts Theatre Camp,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16053/forefront-arts-performance-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Milton,Metro Atlanta,Milton,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16053/forefront-arts-performance-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to "
atlanta-families,2026-02-20,ITP Training Academy Racquet Camps,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/68533/itp-atlanta-kids-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/68533/itp-atlanta-kids-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to est"
atlanta-families,2026-02-20,Marist School Summer Camps,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16506/marist-school-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16506/marist-school-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new "
atlanta-families,2026-02-20,MJCCA Day Camps,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16287/marcus-jewish-community-center-atlanta-mjcca-summer-day-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16287/marcus-jewish-community-center-atlanta-mjcca-summer-day-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantapare"
atlanta-families,2026-02-20,MODA Design Camps,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/60961/moda-museum-of-design-atlanta/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/60961/moda-museum-of-design-atlanta/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to es"
atlanta-families,2026-02-20,Mount Paran Christian School,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/9190/mount-paran-christian-school?p=9190,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/9190/mount-paran-christian-school?p=9190 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed t"
atlanta-families,2026-02-20,North Cobb Christian School,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/51494/north-cobb-christian-school-summer-camps-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/51494/north-cobb-christian-school-summer-camps-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443):"
atlanta-families,2026-02-20,OMNI International School Summer Camp,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/66307/omni-international-school-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/66307/omni-international-school-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Fail"
atlanta-families,2026-02-20,Pace Academy,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16300/pace-academy-summer-programs/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16300/pace-academy-summer-programs/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to est"
atlanta-families,2026-02-20,Trinity School Summer Camp,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16546/trinity-school-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16546/trinity-school-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to estab"
atlanta-families,2026-02-20,The Walker School Summer Programs,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16323/walker-school-summer-programs/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16323/walker-school-summer-programs/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to es"
atlanta-families,2026-02-20,Wesleyan School,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/29618/wesleyan-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/29618/wesleyan-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Woodward Academy,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/16327/woodward-academy-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Johns Creek,Metro Atlanta,Johns Creek,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16327/woodward-academy-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a n"
atlanta-families,2026-02-20,Zoo Atlanta Summer Safari Camp,Featured Day Camps,day,Atlanta Parent,https://www.atlantaparent.com/directory/9163/safari-day-camp-zoo-atlanta/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,Atlanta,Metro Atlanta,Atlanta,low,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/9163/safari-day-camp-zoo-atlanta/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to estab"
atlanta-families,2026-02-20,Adventure Camp at MHHE,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/68582/adventure-academy-mhhe/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/68582/adventure-academy-mhhe/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Biz4Youth,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/65457/biz4youth/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/65457/biz4youth/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new connec"
atlanta-families,2026-02-20,DiscoverU at Kennesaw State University,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/72590/discoveru-summer-programs/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/72590/discoveru-summer-programs/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establ"
atlanta-families,2026-02-20,Fusion Academy Camps,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69214/fusion-academy-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69214/fusion-academy-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a"
atlanta-families,2026-02-20,The Howard School Summer Camps,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69436/the-howard-school-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69436/the-howard-school-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to e"
atlanta-families,2026-02-20,Squirrel Hollow Camp at the Bedford School,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16425/bedford-school-squirrel-hollow-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16425/bedford-school-squirrel-hollow-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Swift School Summer Camps,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/15959/swift-school-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/15959/swift-school-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a new c"
atlanta-families,2026-02-20,Wealthy Habits Money Smart Camp,Academic and Enrichment Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/15947/wealthy-habits-financial-literacy-programs/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/15947/wealthy-habits-financial-literacy-programs/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443):"
atlanta-families,2026-02-20,Abernathy Arts Center Summer Camp,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69671/abernathy-arts-center-summer-camp/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69671/abernathy-arts-center-summer-camp/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed t"
atlanta-families,2026-02-20,The Art Barn,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/15971/art-barn-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/15971/art-barn-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Camp Carlos at Michael C. Carlos Museum,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/52557/michael-c-carlos-museum-camp-carlos/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/52557/michael-c-carlos-museum-camp-carlos/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed"
atlanta-families,2026-02-20,Doodle Art Studio,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69107/doodle-art-studio/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69107/doodle-art-studio/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a ne"
atlanta-families,2026-02-20,High Museum of Art,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/15990/high-museum-art-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/15990/high-museum-art-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a ne"
atlanta-families,2026-02-20,La Dee Da Children’s Art Studio,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69204/la-dee-da-art-studio/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69204/la-dee-da-art-studio/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a"
atlanta-families,2026-02-20,Spruill Center for the Arts,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/16535/spruill-center-arts-2?p=16535,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/16535/spruill-center-arts-2?p=16535 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to est"
atlanta-families,2026-02-20,Vinings School of Art,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/15995/vinings-school-art-3?p=15995,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/15995/vinings-school-art-3?p=15995 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to esta"
atlanta-families,2026-02-20,Zone of Light Studio,Art Summer Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/15998/zone-light-studios?p=15998,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/15998/zone-light-studios?p=15998 (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establ"
atlanta-families,2026-02-20,Atlanta Dance Theatre,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69217/atlanta-dance-theatre/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69217/atlanta-dance-theatre/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish "
atlanta-families,2026-02-20,Ballethnic Academy of Dance,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/9478/ballethnic-academy-dance/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/9478/ballethnic-academy-dance/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establis"
atlanta-families,2026-02-20,Dance 411 Studios,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69848/dance-411-studios/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69848/dance-411-studios/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a ne"
atlanta-families,2026-02-20,GSU College of the Arts Summer Music Institute,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/56302/georgia-state-university-college-of-the-arts/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/56302/georgia-state-university-college-of-the-arts/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443"
atlanta-families,2026-02-20,Mister John’s Music,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/66008/mister-johns-music/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/66008/mister-johns-music/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish a n"
atlanta-families,2026-02-20,Moving in the Spirit,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/19138/moving-in-the-spirit-2/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/19138/moving-in-the-spirit-2/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establish"
atlanta-families,2026-02-20,Norma’s Academy of Dance,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/69219/normas-academy-of-dance-summer-camps/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/69219/normas-academy-of-dance-summer-camps/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Faile"
atlanta-families,2026-02-20,School of Rock Buckhead,Dance/Music Camps in Metro Atlanta,day,Atlanta Parent,https://www.atlantaparent.com/directory/72597/school-of-rock-buckhead/,2026-02-20T04:13:25.386265+00:00,www.atlantaparent.com,false,,,,source_blocked,Source host refused connection from QA environment (port 443).,none,,,none,,,Metro Atlanta,Metro Atlanta,region,"HTTPSConnectionPool(host='www.atlantaparent.com', port=443): Max retries exceeded with url: /directory/72597/school-of-rock-buckhead/ (Caused by NewConnectionError(""HTTPSConnection(host='www.atlantaparent.com', port=443): Failed to establis"
